,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
42632,29,1,1,1,0,308,0,0,1,4,162,2,184,1,1,0
42633,30,3,1,2,0,228,0,0,1,5,232,1,365,1,1,0
42634,33,2,1,1,0,696,0,1,1,5,193,1,176,8,1,0
42635,32,3,1,2,0,228,0,0,2,5,176,1,288,3,1,0
42636,25,1,1,9,0,448,0,0,1,5,151,1,297,1,2,1
42637,34,1,1,1,0,382,0,0,1,5,148,1,94,1,1,0
42638,76,4,1,2,0,2302,0,0,2,5,110,1,87,2,1,0
42639,34,1,1,1,0,1778,0,0,1,5,99,1,93,3,2,0
42640,30,10,1,9,0,145,0,0,1,5,96,3,175,1,1,0
42641,36,5,1,1,0,994,0,0,1,5,195,1,176,5,1,1
42642,32,5,1,1,0,3188,0,0,1,5,65,2,242,1,3,0
42643,42,5,1,1,0,1536,0,0,1,5,132,1,182,3,2,0
42644,36,1,2,1,0,1057,0,0,1,5,383,2,-1,0,9,0
42645,37,5,1,2,0,96,0,0,1,5,102,1,182,3,2,0
42646,71,4,1,1,0,4388,0,0,1,5,346,1,183,3,3,0
42647,29,9,1,1,0,19,0,0,1,5,110,2,64,2,2,1
42648,27,1,1,2,0,145,1,0,1,5,67,3,-1,0,9,0
42649,43,1,1,1,0,0,1,0,1,5,280,2,-1,0,9,0
42650,58,8,1,2,0,1625,0,0,1,5,286,2,-1,0,9,1
42651,73,4,1,1,0,443,0,0,1,5,133,2,-1,0,9,0
42652,34,3,1,2,0,1221,1,0,1,5,210,2,274,6,1,0
42653,29,3,1,2,0,3310,0,0,1,5,276,2,-1,0,9,0
42654,49,3,1,2,0,171,0,0,2,5,260,6,-1,0,9,0
42655,52,1,1,9,0,339,0,0,2,5,124,7,-1,0,9,0
42656,65,4,1,3,0,343,0,0,2,5,159,2,-1,0,9,0
42657,33,1,1,1,0,2750,0,0,1,5,242,1,-1,0,9,0
42658,25,1,1,1,0,145,0,0,1,5,145,1,182,1,1,0
42659,32,2,1,1,0,2976,1,0,1,5,783,1,175,5,1,1
42660,41,5,2,2,0,1232,0,0,1,5,217,1,-1,0,9,0
42661,42,5,2,2,0,490,1,0,1,8,203,2,188,1,1,0
42662,46,3,1,2,0,1144,1,0,1,8,376,2,129,3,3,1
42663,23,5,1,1,0,897,1,0,1,8,190,2,280,8,1,1
42664,84,4,2,3,0,2619,0,0,2,8,145,2,115,2,1,0
42665,67,4,2,2,0,704,0,0,1,8,186,2,97,1,2,1
42666,34,2,1,2,0,3000,1,1,1,8,215,3,221,1,1,0
42667,30,1,1,1,0,1996,0,0,1,8,1133,3,101,1,3,1
42668,22,10,1,2,0,216,0,0,1,8,363,1,187,1,2,1
42669,56,5,1,9,0,2038,0,0,1,8,405,1,305,1,2,0
42670,24,2,1,2,0,556,1,0,1,8,278,1,94,4,2,1
42671,47,5,1,1,0,97,1,0,1,8,340,3,-1,0,9,0
42672,53,4,1,2,0,4968,0,0,1,8,94,1,333,1,3,0
42673,45,5,1,2,0,1206,0,0,2,8,309,1,446,3,1,1
42674,28,1,1,1,0,266,0,0,1,8,108,1,-1,0,9,0
42675,39,1,1,1,0,1301,0,0,1,8,185,2,179,1,1,0
42676,40,1,1,1,0,1855,0,0,2,8,78,6,-1,0,9,1
42677,79,4,2,2,0,631,0,0,2,8,105,2,181,1,1,0
42678,29,1,1,9,0,698,0,0,1,8,186,1,-1,0,9,0
42679,35,1,1,1,0,62,0,0,1,8,469,2,185,2,1,1
42680,36,1,1,1,0,1257,0,0,1,8,108,9,101,1,3,0
42681,53,5,1,2,0,1228,1,1,1,8,116,2,188,1,2,0
42682,52,1,1,1,0,3634,0,0,1,8,341,8,-1,0,9,1
42683,33,10,1,2,0,1536,0,0,1,9,359,1,92,3,2,1
42684,60,2,1,2,0,824,1,0,1,9,127,1,558,7,3,1
42685,24,10,1,1,0,235,0,0,1,9,98,1,92,1,2,1
42686,18,10,1,9,0,108,0,0,1,9,92,1,183,1,2,1
42687,65,3,1,1,0,2331,0,0,2,9,290,1,92,1,2,1
42688,25,10,1,2,0,125,0,0,1,9,215,1,92,2,2,1
42689,58,2,1,2,0,7554,0,0,2,9,167,1,469,1,2,0
42690,36,2,1,2,0,27,1,0,1,9,631,1,260,2,2,1
42691,27,1,1,1,0,390,0,0,1,9,120,2,104,2,1,1
42692,32,2,1,1,0,1527,1,0,1,9,172,1,92,3,1,0
42693,35,5,1,2,0,-32,0,1,1,9,63,4,182,5,1,1
42694,39,3,1,1,0,172,1,0,1,9,125,2,183,2,1,1
42695,53,5,1,2,0,10541,0,0,1,9,164,2,92,1,2,1
42696,23,10,1,2,0,480,0,0,1,9,742,2,182,1,1,1
42697,34,5,1,2,0,2374,1,0,1,9,243,2,92,3,2,1
42698,33,1,1,1,0,935,0,0,1,9,385,2,92,8,2,1
42699,33,2,1,2,0,2085,0,0,1,9,501,2,-1,0,9,1
42700,36,1,1,1,0,479,0,0,1,9,629,2,-1,0,9,1
42701,47,5,1,2,0,0,0,1,1,10,86,2,93,2,3,0
42702,52,8,1,2,0,94,0,0,1,10,153,1,92,13,2,1
42703,33,1,1,1,0,22867,1,0,1,10,165,1,92,5,2,0
42704,36,10,1,9,0,417,0,0,1,10,151,1,-1,0,9,1
42705,42,6,1,1,0,94,1,0,1,10,151,1,183,6,2,0
42706,55,2,2,2,0,3450,0,0,1,10,169,1,183,1,1,1
42707,60,4,1,2,0,1853,0,0,1,10,234,1,183,1,2,1
42708,38,5,1,1,0,3954,1,0,1,10,201,1,182,3,1,0
42709,61,4,1,1,0,2557,1,0,1,10,158,2,92,5,2,1
42710,58,2,1,2,0,589,1,0,1,10,511,3,183,6,2,1
42711,48,8,2,2,0,201,0,0,1,10,406,2,92,2,2,1
42712,35,2,1,1,0,7050,0,0,1,10,278,3,187,1,2,1
42713,34,1,2,1,0,2885,0,0,1,10,314,2,156,4,3,1
42714,58,1,1,2,0,2155,0,1,1,10,135,2,92,5,2,1
42715,39,2,2,2,0,902,1,0,1,10,691,2,180,5,1,1
42716,70,4,1,3,0,579,0,0,1,11,82,2,181,1,1,0
42717,44,1,1,1,0,1791,0,0,1,11,71,1,190,1,2,1
42718,27,10,1,1,0,5291,0,0,1,11,293,1,91,4,2,1
42719,33,8,1,2,0,1211,0,0,1,11,535,1,188,1,2,1
42720,77,4,1,2,0,638,0,0,1,11,288,1,188,1,2,1
42721,75,4,2,3,0,37127,0,0,1,11,505,1,-1,0,9,0
42722,57,9,1,3,0,501,1,1,1,11,105,7,188,2,1,0
42723,30,5,1,2,0,4448,0,0,1,11,112,8,-1,0,9,1
42724,31,1,1,1,0,533,0,0,1,11,144,1,91,9,2,1
42725,61,4,1,1,0,5267,0,0,1,11,226,3,-1,0,9,1
42726,76,4,1,3,0,3324,0,0,1,11,309,1,90,4,2,1
42727,75,3,1,2,0,6053,0,0,1,11,865,2,190,1,1,0
42728,28,3,1,2,0,61,1,0,1,11,253,1,174,4,2,1
42729,35,1,1,1,0,0,1,0,1,11,391,2,92,5,2,1
42730,59,2,1,2,0,116,0,0,1,11,268,1,183,7,2,1
42731,42,3,1,2,0,413,1,0,1,11,456,2,184,2,2,1
42732,35,7,1,1,0,353,0,0,1,11,352,1,183,1,2,1
42733,48,3,1,2,0,315,0,0,9,11,271,1,-1,0,9,1
42734,44,2,1,2,0,451,0,0,1,11,203,1,183,2,2,0
42735,71,4,1,2,0,1712,0,0,1,11,660,1,-1,0,9,1
42736,60,4,1,2,0,523,0,0,1,11,467,1,182,3,2,1
42737,34,3,1,2,0,1454,1,0,1,11,231,2,297,2,1,1
42738,57,4,1,3,0,9367,0,0,1,11,981,1,90,6,2,1
42739,49,2,2,2,0,0,1,0,1,11,283,3,-1,0,9,0
42740,75,4,1,2,0,291,0,0,1,11,515,1,183,1,1,1
42741,39,3,1,2,0,1382,1,0,1,11,397,2,-1,0,9,1
42742,64,4,1,1,0,846,0,0,1,11,671,1,181,3,1,1
42743,66,4,1,2,0,780,0,0,1,12,388,4,-1,0,9,0
42744,36,2,1,1,0,341,0,0,1,12,419,2,183,1,2,1
42745,27,5,1,2,0,255,0,0,1,12,123,1,182,4,2,0
42746,29,2,1,2,0,113,0,0,1,12,328,2,183,4,2,1
42747,34,1,1,1,0,13014,0,0,1,12,637,1,183,1,2,1
42748,26,8,1,2,0,632,0,0,1,12,218,1,-1,0,9,1
42749,34,1,1,1,0,417,1,0,1,12,155,10,149,5,1,0
42750,41,1,1,1,0,27696,0,0,1,12,138,2,184,3,2,1
42751,47,3,1,2,0,3715,0,0,1,12,171,2,182,4,3,1
42752,52,1,1,1,0,4675,0,0,1,12,181,3,-1,0,9,1
42753,36,3,2,2,0,2843,0,0,1,12,473,1,182,1,2,0
42754,32,2,1,2,0,3271,0,0,1,12,375,1,374,1,3,1
42755,51,1,1,1,0,346,0,0,1,12,122,1,92,5,2,1
42756,34,1,1,1,0,8000,0,0,1,12,291,1,260,2,1,1
42757,21,10,1,2,0,123,0,0,2,12,379,5,93,2,2,1
42758,41,2,2,1,0,4276,1,0,1,12,103,3,-1,0,9,0
42759,54,2,1,2,0,10185,0,0,1,12,251,1,186,3,2,1
42760,35,2,1,1,0,992,1,0,2,12,1416,1,170,4,1,0
42761,29,1,1,1,0,1026,0,0,1,12,138,2,92,2,2,1
42762,32,1,1,1,0,905,0,0,1,12,666,4,-1,0,9,1
42763,38,6,1,2,0,775,0,0,1,12,1835,3,182,2,2,1
42764,48,8,1,2,0,926,0,0,1,15,382,4,185,6,2,1
42765,46,1,1,1,0,349,0,0,1,15,295,2,616,1,1,1
42766,32,2,1,2,0,484,1,0,1,15,83,6,187,3,2,1
42767,49,6,1,3,0,1830,1,0,1,15,136,1,-1,0,9,1
42768,75,4,1,9,0,7819,0,0,1,15,261,1,97,4,3,0
42769,37,1,1,1,0,2987,1,0,1,15,93,1,91,9,1,1
42770,37,2,1,1,0,197,0,0,1,15,531,1,91,2,2,1
42771,23,10,1,2,0,431,0,0,1,15,201,3,186,2,2,1
42772,58,5,1,2,0,169,0,0,1,15,216,1,91,4,2,1
42773,45,1,1,1,0,226,1,0,1,15,91,4,185,6,2,1
42774,47,8,1,1,0,44,0,0,1,15,374,1,185,1,2,0
42775,30,8,1,2,0,2424,0,0,1,15,337,1,95,2,2,1
42776,30,5,1,1,0,41,1,0,1,15,68,4,186,2,2,0
42777,25,6,1,2,0,199,0,0,1,15,101,2,-1,0,9,0
42778,23,10,1,2,0,1234,0,0,1,15,379,1,91,1,2,1
42779,34,1,1,1,0,271,1,0,1,15,308,1,94,4,2,1
42780,27,1,1,1,0,-69,1,0,1,15,205,3,-1,0,9,1
42781,28,10,1,1,0,1562,0,0,1,15,659,4,-1,0,9,1
42782,65,4,1,2,0,3409,0,0,1,15,92,2,-1,0,9,0
42783,77,4,1,3,0,2590,0,0,2,15,112,5,94,15,2,0
42784,61,7,2,1,0,52587,0,0,1,15,394,3,189,1,2,1
42785,27,3,1,2,0,535,0,0,1,15,171,1,91,2,2,1
42786,34,1,1,1,0,2159,0,0,9,18,386,1,-1,0,9,1
42787,28,5,1,1,0,167,1,1,1,18,126,2,-1,0,9,0
42788,50,5,1,2,0,5361,0,0,1,18,276,3,195,1,1,0
42789,58,1,1,1,0,473,0,0,1,18,1109,1,262,1,2,1
42790,52,2,1,2,0,195,1,0,1,18,220,1,63,5,1,1
42791,26,2,1,1,0,3411,0,0,1,18,236,1,183,2,2,0
42792,59,1,1,1,0,2764,0,0,1,18,459,1,56,3,1,0
42793,64,4,1,2,0,1612,0,0,1,18,362,1,183,4,1,0
42794,38,5,2,2,0,407,1,1,1,18,146,1,183,1,1,0
42795,48,5,1,2,0,660,0,0,1,18,318,1,561,2,2,1
42796,28,2,1,2,0,154,1,0,1,18,416,2,-1,0,9,1
42797,35,1,1,1,0,681,0,0,1,18,737,1,561,2,2,1
42798,66,4,1,2,0,2326,0,1,1,18,232,1,181,1,2,1
42799,25,7,1,9,0,1179,0,0,1,18,150,2,185,3,1,0
42800,33,1,1,1,0,2213,0,0,1,18,240,1,385,9,1,0
42801,52,6,1,2,0,961,0,1,1,18,222,1,553,4,1,1
42802,26,5,1,1,0,2532,1,1,1,18,269,1,-1,0,9,1
42803,36,8,1,2,0,1466,1,0,9,19,124,1,-1,0,9,0
42804,38,1,1,1,0,455,1,0,1,19,255,2,555,6,2,1
42805,59,7,1,1,0,2013,0,0,1,19,222,4,94,2,2,1
42806,53,2,1,2,0,4807,0,0,2,19,255,3,-1,0,9,0
42807,47,3,1,2,0,1568,1,0,1,19,388,1,262,7,2,1
42808,48,1,1,1,0,0,0,1,1,19,204,4,182,1,2,1
42809,56,4,1,3,0,16432,0,0,1,19,702,2,189,2,1,0
42810,22,10,1,9,0,1215,0,0,1,19,145,3,192,1,1,1
42811,82,4,1,2,0,121,0,0,2,19,330,1,-1,0,9,1
42812,27,3,1,3,0,377,0,0,1,19,645,2,-1,0,9,1
42813,60,4,2,2,0,1,0,0,1,19,302,1,184,1,2,1
42814,44,3,1,3,0,622,1,0,9,21,66,1,-1,0,9,0
42815,53,1,1,1,0,597,0,0,9,22,392,1,-1,0,9,1
42816,27,10,1,1,0,5741,0,0,1,22,368,1,185,2,1,0
42817,57,4,1,2,0,1230,0,0,1,22,200,1,-1,0,9,0
42818,59,8,2,2,0,7469,0,0,1,22,287,1,130,1,1,0
42819,39,1,1,1,0,763,0,0,1,22,543,1,189,1,1,1
42820,39,5,2,1,0,1176,0,0,1,22,327,1,-1,0,9,0
42821,64,4,1,2,0,243,0,0,1,22,144,1,175,1,1,0
42822,55,4,2,2,0,2204,0,0,1,22,261,1,264,1,1,1
42823,57,3,1,2,0,1686,0,0,2,22,219,4,311,2,1,0
42824,51,1,1,9,0,1277,0,0,1,22,143,5,294,1,1,0
42825,37,3,1,2,0,4321,0,0,1,22,276,3,167,3,1,0
42826,33,8,1,1,0,4874,0,0,2,22,363,2,-1,0,9,0
42827,60,1,1,2,0,0,0,0,2,22,230,2,126,6,1,0
42828,33,8,1,3,0,396,0,0,1,22,382,3,-1,0,9,0
42829,35,1,1,1,0,1380,0,0,1,23,155,1,-1,0,9,1
42830,26,1,1,1,0,0,0,0,1,23,176,1,-1,0,9,0
42831,30,2,1,2,0,341,0,0,9,23,20,1,-1,0,9,0
42832,23,10,1,2,0,381,0,0,1,23,696,1,189,2,3,1
42833,80,9,1,3,0,0,0,0,1,23,639,1,189,1,1,1
42834,29,10,1,2,0,67,0,0,1,23,211,1,187,5,2,1
42835,47,5,1,2,0,368,0,0,1,23,269,1,187,5,2,1
42836,72,4,2,1,0,438,0,0,1,23,279,1,-1,0,9,1
42837,45,1,1,1,0,483,0,0,1,23,95,2,265,11,3,1
42838,35,9,1,1,0,11219,0,0,1,23,135,1,195,3,1,0
42839,37,8,1,1,0,7620,0,0,2,23,367,1,176,6,1,1
42840,29,7,1,1,0,805,0,0,1,23,132,1,103,7,1,1
42841,40,1,1,1,0,0,1,0,1,23,228,2,182,6,1,1
42842,33,1,1,1,0,101,1,0,1,23,393,2,130,1,3,0
42843,32,2,1,2,0,324,0,1,1,23,432,1,-1,0,9,1
42844,35,1,1,1,0,747,0,0,1,23,141,2,176,3,1,0
42845,32,1,1,1,0,302,1,1,9,23,61,1,384,2,1,1
42846,40,3,1,3,0,118,0,0,9,23,16,1,-1,0,9,0
42847,79,4,2,3,0,1910,0,0,2,24,98,2,-1,0,9,0
42848,48,8,1,1,0,1571,1,0,1,24,104,3,-1,0,9,0
42849,43,7,1,1,0,10072,0,0,1,24,145,1,100,4,1,0
42850,54,2,1,2,0,65,0,0,1,24,87,1,91,3,1,0
42851,40,2,1,2,0,826,0,0,9,24,174,1,267,2,3,0
42852,20,10,1,2,0,215,0,0,1,24,175,1,92,6,2,1
42853,48,9,1,1,0,5473,0,0,1,24,127,2,184,2,2,1
42854,38,3,1,2,0,711,1,0,1,24,254,5,140,1,3,0
42855,53,5,1,1,0,944,1,0,1,24,128,1,-1,0,9,0
42856,60,5,1,2,0,106,0,0,1,24,137,1,187,4,2,1
42857,34,2,1,1,0,31,0,0,9,24,108,1,-1,0,9,0
42858,70,4,1,3,0,2346,0,0,1,24,694,1,184,5,1,1
42859,78,4,2,2,0,3219,0,0,1,24,151,1,-1,0,9,1
42860,61,1,1,1,0,87,1,0,1,24,190,2,-1,0,9,0
42861,52,5,1,9,0,2227,0,0,1,24,242,2,-1,0,9,1
42862,61,7,2,1,0,6610,0,0,1,24,481,2,-1,0,9,1
42863,52,2,1,2,0,196,1,1,1,24,116,1,273,3,1,0
42864,58,1,1,1,0,4606,0,0,2,24,601,2,-1,0,9,0
42865,25,10,1,2,0,469,0,0,1,24,524,1,187,2,2,0
42866,77,4,1,3,0,680,0,0,2,24,513,2,89,7,1,0
42867,46,5,1,9,0,2033,0,0,1,24,99,2,86,5,1,0
42868,64,4,1,3,0,1977,0,0,1,24,160,2,-1,0,9,0
42869,37,1,1,1,0,255,0,0,1,24,562,2,183,10,2,1
42870,33,6,1,2,0,1852,0,0,2,25,371,1,204,3,3,0
42871,25,6,1,2,0,94,0,0,9,25,32,1,-1,0,9,0
42872,71,3,1,1,0,15265,0,0,1,25,865,1,192,2,1,0
42873,63,4,1,9,0,1849,0,0,1,25,125,6,177,2,1,0
42874,27,6,1,2,0,195,1,0,1,25,416,3,-1,0,9,1
42875,33,2,1,1,0,8023,0,0,1,25,196,1,87,4,1,0
42876,56,1,1,9,0,4623,0,0,1,25,305,1,192,1,2,1
42877,63,2,1,2,0,973,0,0,1,25,318,1,388,1,2,1
42878,59,2,1,2,0,7766,1,0,1,25,1422,1,461,1,1,1
42879,22,10,1,2,0,948,0,0,2,25,169,1,191,3,2,1
42880,30,10,1,2,0,48,0,0,1,25,217,1,191,2,2,1
42881,66,1,1,9,0,2149,1,0,1,25,98,1,87,10,1,1
42882,70,1,1,2,0,4,0,0,1,25,511,5,125,4,1,0
42883,36,1,1,1,0,688,0,0,1,25,293,3,268,2,1,0
42884,74,4,1,3,0,1413,0,0,1,25,385,2,-1,0,9,1
42885,27,2,1,2,0,241,0,1,9,26,889,1,-1,0,9,0
42886,24,10,1,2,0,486,0,0,1,26,281,2,270,2,3,0
42887,52,2,1,2,0,117,0,0,1,26,959,3,186,6,2,1
42888,71,4,2,2,0,0,0,0,1,26,771,1,171,1,2,1
42889,33,1,1,1,0,71,0,0,1,26,335,3,102,2,1,1
42890,56,2,1,2,0,1938,0,1,1,26,229,1,192,4,2,1
42891,47,5,1,9,0,66,0,0,1,26,297,1,203,1,2,0
42892,34,7,1,2,0,173,0,0,9,26,36,1,-1,0,9,0
42893,37,1,1,1,0,3654,0,0,1,26,262,1,274,2,3,0
42894,30,1,1,1,0,5359,0,0,1,26,427,1,191,3,2,1
42895,28,10,1,2,0,1925,0,0,1,26,139,1,93,3,2,0
42896,27,3,1,2,0,23,0,0,1,26,590,2,-1,0,9,0
42897,73,4,1,9,0,519,0,0,2,26,270,3,133,2,2,1
42898,48,2,1,2,0,3519,0,1,1,26,229,1,60,2,1,0
42899,67,4,1,3,0,8465,0,0,1,26,234,1,-1,0,9,0
42900,60,9,1,3,0,211,0,0,1,26,480,2,189,1,1,0
42901,57,8,2,2,0,79,1,0,9,1,60,1,592,2,1,0
42902,38,2,1,2,0,0,0,0,9,1,10,1,-1,0,9,0
42903,65,8,1,2,0,3195,0,0,2,2,904,1,-1,0,9,1
42904,59,1,1,1,0,315,0,0,1,2,591,1,176,2,1,1
42905,37,1,1,1,0,1113,0,0,1,2,229,1,182,1,2,1
42906,28,3,1,2,0,-46,1,0,1,2,525,1,89,11,1,1
42907,29,5,1,1,0,8,0,1,1,2,107,1,-1,0,9,0
42908,27,2,1,1,0,1075,0,0,1,2,658,1,-1,0,9,1
42909,49,5,1,1,0,228,1,0,1,2,368,1,-1,0,9,1
42910,31,5,1,1,0,4129,0,0,1,2,105,1,182,1,1,0
42911,38,6,1,2,0,91,0,0,1,2,207,1,-1,0,9,1
42912,36,2,1,2,0,1407,0,0,1,2,328,1,109,3,3,0
42913,28,2,1,2,0,598,1,0,1,2,177,1,288,2,1,1
42914,51,2,1,1,0,0,0,0,1,2,539,2,-1,0,9,1
42915,26,6,1,2,0,162,1,0,1,2,185,2,130,8,3,0
42916,56,4,1,3,0,1947,0,0,1,2,225,2,123,5,1,1
42917,37,1,1,1,0,1027,1,0,1,2,313,1,152,2,2,1
42918,47,2,1,3,0,235,0,0,1,2,136,2,203,1,3,1
42919,60,4,2,1,0,2,0,0,1,2,228,4,390,2,3,1
42920,42,2,1,2,0,4945,1,0,1,2,311,2,-1,0,9,1
42921,27,10,1,1,0,311,0,0,2,2,187,3,322,1,3,1
42922,40,8,1,1,0,7968,0,0,1,2,263,2,180,2,2,1
42923,25,10,1,2,0,154,0,0,1,3,141,1,180,2,1,1
42924,90,4,2,3,0,712,0,0,2,3,557,1,-1,0,9,1
42925,29,10,1,9,0,7585,0,0,1,3,145,2,198,1,1,1
42926,29,2,1,1,0,2489,1,0,1,3,355,1,86,5,1,1
42927,68,4,1,2,0,1146,0,0,1,3,153,2,110,3,2,1
42928,38,5,1,2,0,1559,0,0,1,3,136,2,280,1,1,1
42929,34,5,1,2,0,5320,0,0,1,3,114,6,467,5,3,0
42930,23,10,1,2,0,287,0,0,2,3,700,3,180,1,3,0
42931,66,9,2,3,0,3701,0,0,2,3,834,1,-1,0,9,1
42932,47,1,1,1,0,0,1,0,1,4,194,2,181,3,1,0
42933,63,4,1,2,0,2896,0,0,1,4,180,2,-1,0,9,1
42934,32,1,1,1,0,354,0,0,1,4,177,2,133,5,3,1
42935,34,10,1,9,0,242,0,0,2,4,364,2,244,2,1,0
42936,32,1,1,1,0,2667,1,0,1,4,251,1,181,4,1,1
42937,42,1,1,1,0,144,0,0,1,4,148,1,87,4,1,1
42938,39,2,1,1,0,508,0,0,1,4,431,1,122,3,1,0
42939,30,1,1,1,0,359,0,0,1,4,117,2,-1,0,9,0
42940,58,9,1,2,0,11494,0,0,2,4,220,7,-1,0,9,0
42941,26,5,1,1,0,760,1,0,1,4,456,2,281,5,2,1
42942,73,4,1,2,0,1050,0,0,1,4,562,3,181,2,1,1
42943,70,4,2,2,0,6850,0,0,2,5,252,3,183,1,1,0
42944,68,4,1,1,0,2820,0,0,1,5,158,1,92,3,2,0
42945,26,10,1,2,0,5296,0,0,1,5,229,1,205,1,1,1
42946,33,1,1,1,0,1390,0,0,1,5,77,1,179,5,1,0
42947,60,5,1,2,0,12980,0,0,1,5,115,1,-1,0,9,1
42948,25,3,1,2,0,509,0,0,1,5,418,1,-1,0,9,1
42949,64,4,1,1,0,1644,0,0,2,5,341,4,179,4,2,1
42950,26,10,1,1,0,294,0,0,1,5,87,1,91,2,2,1
42951,27,5,1,2,0,3529,0,1,1,5,162,1,179,2,1,0
42952,68,4,1,3,0,451,0,0,1,5,373,1,-1,0,9,1
42953,30,3,1,3,0,201,1,0,1,5,116,7,186,13,2,0
42954,30,2,1,1,0,3192,1,0,1,5,172,2,-1,0,9,0
42955,39,6,1,2,0,53,0,0,9,5,257,1,394,1,1,1
42956,54,9,1,1,0,2473,0,0,1,5,607,2,-1,0,9,1
42957,40,8,1,2,0,334,0,0,1,5,219,1,91,6,3,1
42958,46,5,1,2,0,0,1,0,1,5,135,1,-1,0,9,0
42959,64,4,1,2,0,1220,0,0,1,5,84,1,88,1,1,0
42960,37,1,1,1,0,6771,0,0,1,5,319,1,-1,0,9,1
42961,36,6,1,2,0,52,1,0,1,5,498,2,179,7,2,1
42962,33,1,2,1,0,2240,0,0,1,8,264,2,278,1,2,1
42963,34,5,1,1,0,798,1,0,1,8,284,2,-1,0,9,0
42964,32,8,1,3,0,1429,0,0,1,8,150,4,-1,0,9,0
42965,49,7,2,1,0,3293,0,0,1,8,111,3,585,6,3,0
42966,51,1,1,1,0,2635,0,0,1,8,209,2,188,3,2,0
42967,83,4,1,1,0,4761,0,0,2,8,659,1,-1,0,9,1
42968,45,10,1,9,0,1527,0,0,1,8,132,1,-1,0,9,1
42969,31,2,1,1,0,1570,1,0,1,8,277,4,286,1,1,1
42970,38,10,1,9,0,444,0,0,1,8,157,3,206,6,2,0
42971,51,5,1,1,0,0,1,1,1,8,124,2,-1,0,9,1
42972,64,8,2,2,0,588,0,0,1,8,409,1,-1,0,9,1
42973,59,8,1,2,0,957,0,0,1,8,301,1,89,2,2,1
42974,33,1,1,1,0,224,0,0,1,8,241,2,-1,0,9,1
42975,36,3,1,9,0,444,0,0,1,8,139,6,279,2,1,0
42976,35,1,1,1,0,2161,0,0,1,9,139,2,181,3,2,1
42977,69,4,1,9,0,426,0,0,2,9,225,1,90,1,2,1
42978,31,1,1,1,0,147,0,0,1,9,469,1,181,2,2,1
42979,73,4,1,3,0,508,0,0,1,9,176,1,-1,0,9,1
42980,76,4,2,3,0,802,0,0,1,9,241,1,181,5,2,1
42981,35,2,1,2,0,294,1,0,1,9,301,1,90,4,2,1
42982,28,1,1,1,0,1825,0,0,1,9,236,1,-1,0,9,1
42983,34,1,1,1,0,158,0,0,1,9,212,3,181,6,2,1
42984,33,1,1,1,0,0,1,0,1,9,305,1,326,1,2,1
42985,36,6,1,2,0,4721,0,0,1,9,288,2,90,3,2,1
42986,44,1,1,9,0,282,0,0,1,9,700,2,154,3,2,1
42987,19,10,1,9,0,108,0,0,1,9,273,2,182,1,2,1
42988,29,1,1,1,0,2344,1,0,1,9,265,2,-1,0,9,0
42989,28,1,1,1,0,187,0,0,1,9,295,1,-1,0,9,1
42990,51,3,1,3,0,3764,0,0,2,9,450,3,181,6,2,1
42991,52,8,1,2,0,1416,0,0,1,10,436,2,182,1,2,1
42992,61,4,1,2,0,2801,1,1,1,10,239,1,-1,0,9,1
42993,51,5,2,1,0,66,1,0,1,10,138,1,478,2,1,0
42994,29,5,1,2,0,1448,0,0,1,10,217,1,184,7,3,0
42995,70,4,1,9,0,647,0,0,2,10,152,1,348,1,1,0
42996,46,1,2,1,0,461,0,0,1,10,127,1,70,2,2,0
42997,71,4,1,3,0,2171,0,0,1,10,625,4,-1,0,9,0
42998,39,1,1,1,0,494,0,0,1,10,106,2,478,3,1,1
42999,58,1,1,1,0,1016,0,0,2,11,78,2,91,1,1,0
43000,37,1,1,1,0,0,0,0,1,11,129,4,107,2,1,0
43001,26,5,1,1,0,3730,1,0,1,11,93,1,98,4,3,0
43002,79,4,1,3,0,3025,0,0,2,11,184,1,90,6,2,0
43003,37,8,1,2,0,1978,0,0,1,11,335,1,-1,0,9,1
43004,29,1,1,1,0,1351,0,0,1,11,228,1,91,1,1,0
43005,75,4,1,3,0,1765,0,0,2,11,282,2,181,2,2,0
43006,64,4,1,3,0,43,0,0,1,11,117,1,91,1,2,0
43007,54,1,2,1,0,7010,0,0,1,11,275,2,-1,0,9,0
43008,33,7,1,1,0,1676,1,0,1,12,102,2,184,2,1,0
43009,27,1,1,1,0,948,1,0,1,12,121,2,207,1,1,0
43010,80,4,1,3,0,155,0,0,2,12,290,1,93,2,2,1
43011,46,3,1,2,0,640,1,0,1,12,215,1,182,4,2,1
43012,61,5,1,2,0,4608,0,0,1,12,212,1,-1,0,9,1
43013,72,4,1,2,0,951,0,1,1,12,229,3,339,1,1,1
43014,36,1,1,1,0,495,0,0,1,12,213,3,182,6,2,1
43015,40,1,1,1,0,1509,0,0,1,15,144,2,124,1,1,0
43016,41,1,1,1,0,298,0,0,1,15,209,2,315,4,1,0
43017,33,2,1,2,0,1,1,0,1,15,261,4,-1,0,9,0
43018,27,10,1,2,0,3754,0,0,1,15,106,3,98,1,3,0
43019,77,4,1,3,0,29340,0,0,1,15,257,1,91,2,3,1
43020,74,4,1,1,0,1843,0,0,1,15,192,1,185,2,2,1
43021,30,1,1,1,0,1077,0,0,1,15,151,1,96,1,1,0
