,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_category
36924,37153,32,3,1,3,0,7,1,0,1,13,5.0,109,1,-1,0,9,0,1
36925,37154,30,3,1,3,0,2,1,1,1,13,5.0,7,6,-1,0,9,0,1
36926,37155,53,5,1,2,0,233,1,0,1,13,5.0,101,1,-1,0,9,0,1
36927,37156,35,1,1,1,0,2749,0,0,1,13,5.0,127,1,-1,0,9,0,1
36928,37157,33,3,1,2,0,780,1,0,1,13,5.0,83,2,-1,0,9,0,1
36929,37158,34,3,1,2,0,496,1,0,1,13,5.0,333,1,-1,0,9,1,1
36930,37159,33,1,1,2,0,350,1,0,1,13,5.0,205,1,350,2,1,0,1
36931,37160,34,3,1,2,0,2764,1,0,1,13,5.0,158,1,357,1,1,0,1
36932,37161,45,3,1,2,0,78,1,0,1,13,5.0,408,1,-1,0,9,0,1
36933,37162,36,3,1,3,0,0,1,1,2,13,5.0,18,1,-1,0,9,0,1
36934,37163,52,3,1,2,0,7180,1,0,1,13,5.0,276,1,364,1,2,0,1
36935,37164,27,6,1,2,0,468,1,0,1,13,5.0,109,1,-1,0,9,0,1
36936,37165,50,5,1,3,0,246,1,0,1,13,5.0,234,2,299,5,1,0,1
36937,37166,37,1,1,1,0,584,1,0,2,13,5.0,115,1,-1,0,9,0,1
36938,37167,39,3,1,3,0,3419,1,0,1,13,5.0,155,1,327,5,1,0,1
36939,37168,35,3,1,9,0,88,0,0,1,13,5.0,272,2,-1,0,9,0,1
36940,37169,28,5,1,2,0,207,1,0,1,13,5.0,329,1,-1,0,9,0,1
36941,37170,27,3,2,2,0,0,1,0,2,13,5.0,363,1,359,3,1,0,1
36942,37171,32,3,1,2,0,681,0,1,1,13,5.0,589,1,-1,0,9,0,1
36943,37172,42,3,1,2,0,1080,1,1,1,13,5.0,951,3,370,4,1,1,1
36944,37173,50,9,1,2,0,7317,1,0,1,13,5.0,172,1,370,1,1,0,1
36945,37174,34,2,1,2,0,2131,1,0,1,13,5.0,53,1,-1,0,9,0,1
36946,37175,29,1,1,1,0,172,1,0,2,13,5.0,34,8,-1,0,9,0,1
36947,37176,53,5,1,2,0,-1601,0,1,1,13,5.0,82,2,-1,0,9,0,1
36948,37177,40,2,2,2,0,-375,1,0,1,13,5.0,60,5,-1,0,9,0,1
36949,37178,39,1,1,1,0,141,1,0,1,13,5.0,788,2,331,6,3,0,1
36950,37179,27,10,1,2,0,268,1,0,1,13,5.0,528,1,358,2,1,0,1
36951,37180,38,5,1,2,0,18,0,0,1,13,5.0,296,1,366,6,1,0,1
36952,37181,35,3,1,2,0,247,1,1,1,13,5.0,114,1,352,5,1,0,1
36953,37182,35,3,1,2,0,260,1,0,2,13,5.0,155,6,-1,0,9,0,1
36954,37183,35,5,1,2,0,34,1,0,1,13,5.0,249,2,365,3,1,0,1
36955,37184,33,1,1,1,0,1064,1,0,1,13,5.0,562,1,-1,0,9,1,1
36956,37185,40,3,1,3,0,328,1,0,1,13,5.0,112,1,-1,0,9,0,1
36957,37186,52,3,1,2,0,33,0,1,1,13,5.0,204,1,331,3,2,0,1
36958,37187,43,3,1,3,0,190,1,0,1,13,5.0,168,2,-1,0,9,0,1
36959,37188,36,6,1,3,0,413,1,0,2,13,5.0,60,1,176,1,1,0,1
36960,37189,42,3,1,3,0,759,1,0,2,13,5.0,80,1,343,10,1,0,1
36961,37190,39,1,1,1,0,297,1,0,1,13,5.0,734,2,-1,0,9,1,1
36962,37191,37,1,1,1,0,596,1,0,1,13,5.0,281,1,345,2,1,0,1
36963,37192,51,3,1,3,0,864,1,0,1,13,5.0,321,1,-1,0,9,0,1
36964,37193,29,1,1,1,0,0,1,0,1,13,5.0,155,1,351,1,1,0,1
36965,37194,36,3,1,2,0,1969,1,1,1,13,5.0,87,1,-1,0,9,0,1
36966,37195,29,3,1,3,0,35,1,0,1,13,5.0,149,1,-1,0,9,0,1
36967,37196,28,2,1,2,0,584,1,0,1,13,5.0,354,1,370,2,1,0,1
36968,37197,42,3,1,2,0,382,1,0,1,13,5.0,294,1,-1,0,9,0,1
36969,37198,29,3,1,3,0,215,1,0,1,13,5.0,137,3,-1,0,9,0,1
36970,37199,32,3,1,2,0,1779,1,0,1,13,5.0,191,1,342,2,1,0,1
36971,37200,35,3,1,2,0,577,0,0,1,13,5.0,55,1,364,1,1,0,1
36972,37201,43,6,1,2,0,3409,1,0,1,13,5.0,172,1,-1,0,9,0,1
36973,37202,26,3,1,2,0,8,1,0,1,13,5.0,167,1,-1,0,9,0,1
36974,37203,50,1,1,2,0,42,1,0,1,13,5.0,85,2,265,4,3,0,1
36975,37204,41,3,1,2,0,121,1,0,1,13,5.0,16,6,176,5,3,0,1
36976,37205,36,1,1,1,0,1129,1,0,2,13,5.0,444,1,-1,0,9,0,1
36977,37206,36,3,1,2,0,418,1,1,1,13,5.0,132,2,-1,0,9,0,1
36978,37207,40,3,2,3,0,54,1,0,1,13,5.0,10,5,362,3,3,0,1
36979,37208,34,1,1,1,0,0,1,0,1,13,5.0,324,2,-1,0,9,0,1
36980,37209,40,3,1,2,0,1023,1,0,1,13,5.0,64,5,336,11,3,0,1
36981,37210,45,3,1,3,0,2523,1,0,1,13,5.0,110,4,-1,0,9,0,1
36982,37211,28,1,1,1,0,4937,1,0,2,13,5.0,421,3,-1,0,9,0,1
36983,37212,36,3,1,3,0,1993,1,1,1,13,5.0,174,1,359,2,3,0,1
36984,37213,31,5,1,2,0,387,1,0,1,13,5.0,228,2,370,1,1,0,1
36985,37214,32,6,1,2,0,396,1,0,1,13,5.0,257,4,-1,0,9,0,1
36986,37215,35,3,2,3,0,289,1,0,1,13,5.0,296,1,-1,0,9,0,1
36987,37216,34,3,1,2,0,-231,1,0,1,13,5.0,9,8,-1,0,9,0,1
36988,37217,39,5,1,2,0,145,1,1,1,13,5.0,337,3,330,6,3,0,1
36989,37218,32,8,1,3,0,309,1,0,2,13,5.0,185,1,370,3,1,0,1
36990,37219,38,1,1,1,0,2278,1,1,1,13,5.0,244,1,-1,0,9,0,1
36991,37220,41,3,1,2,0,0,0,0,1,13,5.0,104,4,-1,0,9,0,1
36992,37221,44,3,1,3,0,186,1,0,1,13,5.0,152,1,370,1,1,0,1
36993,37222,32,1,1,2,0,-119,1,0,1,13,5.0,231,1,370,1,3,0,1
36994,37223,44,3,1,2,0,1311,1,0,1,13,5.0,184,1,364,1,1,0,1
36995,37224,35,3,1,3,0,455,1,0,1,13,5.0,573,7,327,3,1,0,1
36996,37225,34,6,1,2,0,1314,1,0,1,13,5.0,124,1,-1,0,9,0,1
36997,37226,31,1,1,1,0,623,1,0,1,13,5.0,96,2,349,5,1,0,1
36998,37227,33,6,1,2,0,107,1,1,1,13,5.0,21,6,-1,0,9,0,1
36999,37228,49,3,1,3,0,282,1,1,1,13,5.0,99,1,-1,0,9,0,1
37000,37229,32,3,1,2,0,322,1,0,1,13,5.0,233,3,-1,0,9,0,1
37001,37230,37,1,1,1,0,1852,0,0,1,13,5.0,117,2,370,1,1,0,1
37002,37231,54,3,1,3,0,-119,1,0,1,13,5.0,261,1,-1,0,9,0,1
37003,37232,32,1,1,1,0,3,1,0,1,13,5.0,568,1,-1,0,9,1,1
37004,37233,44,3,2,3,0,25,1,0,1,13,5.0,201,1,344,7,1,0,1
37005,37234,45,1,2,1,0,2813,1,0,1,13,5.0,43,1,-1,0,9,0,1
37006,37235,37,2,2,2,0,2610,1,0,1,13,5.0,53,1,-1,0,9,0,1
37007,37236,40,7,1,3,0,2077,1,0,1,13,5.0,363,1,173,24,3,0,1
37008,37237,48,3,1,2,0,-85,1,0,1,13,5.0,56,1,343,1,3,0,1
37009,37238,43,3,1,2,0,171,1,0,1,13,5.0,96,1,364,1,1,0,1
37010,37239,52,5,1,2,0,146,1,1,1,13,5.0,108,1,-1,0,9,0,1
37011,37240,39,5,2,2,0,-427,1,0,1,13,5.0,8,5,-1,0,9,0,1
37012,37241,58,4,1,1,0,1411,1,0,1,13,5.0,425,2,-1,0,9,0,1
37013,37242,34,5,1,1,0,142,1,0,1,13,5.0,459,1,-1,0,9,1,1
37014,37243,55,3,1,1,0,323,1,1,1,13,5.0,200,1,-1,0,9,0,1
37015,37244,37,3,1,2,0,387,1,1,1,13,5.0,413,1,-1,0,9,0,1
37016,37245,25,2,1,1,0,1954,1,1,1,13,5.0,66,1,351,1,1,0,1
37017,37246,53,5,1,2,0,8892,1,0,1,13,5.0,177,1,174,1,1,0,1
37018,37247,34,1,1,1,0,76,1,0,1,13,5.0,747,2,371,3,1,1,1
37019,37248,47,1,2,1,0,-49,1,0,1,13,5.0,14,6,327,23,1,0,1
37020,37249,34,2,1,2,0,178,1,0,1,13,5.0,253,1,-1,0,9,0,1
37021,37250,32,3,1,3,0,398,1,0,1,13,5.0,716,1,-1,0,9,1,1
37022,37251,36,3,2,2,0,52,1,0,1,13,5.0,152,1,348,1,1,0,1
37023,37252,38,3,1,2,0,1137,0,0,1,13,5.0,316,1,-1,0,9,0,1
37024,37253,50,3,1,3,0,216,1,0,2,13,5.0,137,1,369,2,1,0,1
37025,37254,51,3,1,3,0,3185,1,0,1,13,5.0,154,1,174,2,1,0,1
37026,37255,28,9,1,2,1,65,1,1,1,13,5.0,165,1,300,1,1,0,1
37027,37256,47,3,1,3,0,-287,1,0,1,13,5.0,201,1,348,3,1,0,1
37028,37257,42,5,1,2,0,4253,1,0,1,13,5.0,146,1,-1,0,9,0,1
37029,37258,27,5,1,2,0,557,1,0,1,13,5.0,466,2,-1,0,9,0,1
37030,37259,37,1,1,1,0,2019,1,0,1,13,5.0,368,1,-1,0,9,0,1
37031,37260,48,5,2,2,0,83,1,0,1,13,5.0,1101,1,-1,0,9,1,1
37032,37261,32,6,1,2,0,28,1,0,1,13,5.0,88,1,370,1,1,0,1
37033,37262,47,5,1,2,0,411,1,0,1,13,5.0,157,1,-1,0,9,0,1
37034,37263,29,5,1,2,0,69,1,0,1,13,5.0,77,4,-1,0,9,0,1
37035,37264,37,1,1,1,0,1339,1,0,1,13,5.0,96,6,173,4,3,0,1
37036,37265,52,3,1,2,0,1117,1,0,1,13,5.0,365,1,-1,0,9,0,1
37037,37266,36,2,1,2,0,55,1,0,1,13,5.0,38,2,369,4,1,0,1
37038,37267,58,4,1,3,0,747,1,1,2,13,5.0,104,1,-1,0,9,0,1
37039,37268,45,3,1,2,0,192,1,0,1,13,5.0,154,5,176,1,3,0,1
37040,37269,21,3,1,2,0,292,1,1,2,13,5.0,148,4,-1,0,9,0,1
37041,37270,31,3,1,3,0,1127,1,0,2,13,5.0,43,1,349,1,1,0,1
37042,37271,35,6,1,2,0,143,1,1,1,13,5.0,68,1,369,2,3,0,1
37043,37272,31,5,1,2,0,879,1,0,1,13,5.0,394,1,-1,0,9,1,1
37044,37273,59,1,1,2,0,771,0,0,2,13,5.0,125,2,370,3,1,0,1
37045,37274,39,3,1,3,0,1004,1,0,1,13,5.0,364,2,-1,0,9,0,1
37046,37275,37,3,1,2,0,3173,1,0,1,13,5.0,179,1,-1,0,9,0,1
37047,37276,35,6,1,2,0,-639,1,1,1,13,5.0,427,1,-1,0,9,0,1
37048,37277,35,2,1,2,0,450,1,0,1,13,5.0,63,1,-1,0,9,0,1
37049,37278,34,2,1,2,0,-56,1,0,1,13,5.0,197,2,-1,0,9,0,1
37050,37279,35,8,1,2,0,2116,1,0,1,13,5.0,409,2,-1,0,9,0,1
37051,37280,36,1,1,1,0,481,1,0,1,13,5.0,215,1,175,3,1,0,1
37052,37281,36,3,1,2,1,-1157,1,0,1,13,5.0,323,2,-1,0,9,0,1
37053,37282,32,1,1,2,0,416,1,0,1,13,5.0,290,1,176,2,1,0,1
37054,37283,29,3,1,2,0,1052,1,0,1,13,5.0,147,1,-1,0,9,0,1
37055,37284,38,3,1,2,0,3344,1,0,1,13,5.0,143,1,352,5,1,0,1
37056,37285,40,6,1,2,0,-378,1,1,1,13,5.0,541,1,295,6,1,0,1
37057,37286,30,6,2,2,0,0,1,0,1,13,5.0,172,1,-1,0,9,0,1
37058,37287,34,3,1,2,0,7063,1,0,1,13,5.0,309,1,350,9,1,0,1
37059,37288,46,3,2,3,0,-35,1,0,1,13,5.0,69,1,-1,0,9,0,1
37060,37289,49,5,2,3,0,112,1,0,1,13,5.0,79,1,-1,0,9,0,1
37061,37290,45,1,2,1,1,-946,1,0,1,13,5.0,213,1,-1,0,9,0,1
37062,37291,28,2,1,1,0,1026,1,0,1,13,5.0,101,3,-1,0,9,0,1
37063,37292,37,3,1,2,0,0,1,0,1,13,5.0,54,1,300,1,1,0,1
37064,37293,30,6,2,2,0,341,1,0,1,13,5.0,54,1,174,1,2,0,1
37065,37294,34,7,1,1,0,1798,1,0,1,13,5.0,196,3,-1,0,9,0,1
37066,37295,39,3,1,2,0,1360,1,0,1,13,5.0,247,1,-1,0,9,0,1
37067,37296,41,5,1,2,0,158,1,0,1,13,5.0,426,1,50,2,1,0,1
37068,37297,44,3,2,2,0,338,1,0,1,13,5.0,133,1,370,1,1,0,1
37069,37298,37,2,1,2,0,267,0,0,1,13,5.0,121,1,-1,0,9,0,1
37070,37299,33,6,1,2,0,162,1,0,1,13,5.0,135,1,364,2,1,0,1
37071,37300,35,3,2,2,0,0,1,0,1,13,5.0,404,2,-1,0,9,0,1
37072,37301,51,5,1,2,0,42,1,0,1,13,5.0,80,2,-1,0,9,0,1
37073,37302,51,3,2,3,0,37,1,0,1,13,5.0,341,1,-1,0,9,0,1
37074,37303,39,3,1,3,0,499,1,0,1,13,5.0,156,1,-1,0,9,0,1
37075,37304,30,5,1,2,0,396,1,0,1,13,5.0,366,3,348,2,1,1,1
37076,37305,50,6,1,2,0,481,1,0,1,13,5.0,168,1,-1,0,9,0,1
37077,37306,45,3,2,3,0,-69,1,0,1,13,5.0,118,2,-1,0,9,0,1
37078,37307,44,3,2,3,0,70,1,0,1,13,5.0,176,1,-1,0,9,0,1
37079,37308,32,6,1,2,0,1670,0,0,1,13,5.0,223,1,299,2,1,0,1
37080,37309,34,1,1,1,0,3050,1,0,1,13,5.0,469,1,-1,0,9,1,1
37081,37310,55,3,2,9,0,276,1,0,1,13,5.0,35,1,-1,0,9,0,1
37082,37311,37,9,2,2,0,1040,1,0,1,13,5.0,199,1,173,2,1,0,1
37083,37312,31,3,1,3,0,951,1,0,1,13,5.0,206,1,-1,0,9,0,1
37084,37313,42,3,1,3,0,969,1,0,1,13,5.0,721,1,-1,0,9,0,1
37085,37314,32,3,1,2,0,-64,1,0,1,13,5.0,641,1,-1,0,9,0,1
37086,37315,43,1,2,2,0,229,1,1,1,13,5.0,163,1,-1,0,9,0,1
37087,37316,33,6,1,2,0,210,1,0,1,13,5.0,1207,2,-1,0,9,1,1
37088,37317,47,3,1,3,0,-169,0,1,1,13,5.0,234,1,349,3,1,0,1
37089,37318,32,1,1,1,0,593,1,0,1,13,5.0,86,3,-1,0,9,0,1
37090,37319,43,7,2,2,0,484,1,0,1,13,5.0,180,2,173,6,1,0,1
37091,37320,34,3,1,2,0,0,1,0,1,13,5.0,68,4,357,3,2,0,1
37092,37321,29,3,1,2,0,5918,1,0,1,13,5.0,103,1,-1,0,9,0,1
37093,37322,59,3,1,3,0,-91,1,0,1,13,5.0,239,1,369,5,1,0,1
37094,37323,47,1,1,2,0,623,1,0,1,13,5.0,102,6,-1,0,9,0,1
37095,37324,45,3,2,1,0,0,1,0,1,13,5.0,325,2,-1,0,9,0,1
37096,37325,45,3,1,1,0,23,1,1,1,13,5.0,234,3,-1,0,9,0,1
37097,37326,56,1,2,3,0,26,1,0,1,13,5.0,194,4,359,2,3,0,1
37098,37327,37,3,1,2,0,513,1,0,1,13,5.0,134,1,362,3,1,0,1
37099,37328,52,6,1,3,0,306,1,0,1,13,5.0,650,5,-1,0,9,1,1
37100,37329,29,2,1,2,0,0,1,1,1,13,5.0,77,4,-1,0,9,0,1
37101,37330,48,6,2,2,0,-276,1,1,1,13,5.0,674,1,-1,0,9,1,1
37102,37331,32,1,2,1,0,1804,1,0,1,13,5.0,122,1,355,1,1,0,1
37103,37332,37,1,1,1,0,0,1,0,1,13,5.0,109,1,344,1,1,0,1
37104,37333,50,1,1,3,0,117,1,0,2,13,5.0,216,4,-1,0,9,0,1
37105,37334,36,3,1,3,0,1959,1,0,1,13,5.0,1966,1,-1,0,9,0,1
37106,37335,36,1,1,1,0,1,1,0,1,13,5.0,131,1,-1,0,9,0,1
37107,37336,33,3,1,3,0,863,1,0,2,13,5.0,622,3,-1,0,9,1,1
37108,37337,59,5,1,2,0,506,1,0,1,13,5.0,281,1,-1,0,9,0,1
37109,37338,37,3,1,2,0,198,1,0,1,13,5.0,156,5,369,2,1,0,1
37110,37339,35,3,1,2,0,546,1,0,1,13,5.0,161,2,-1,0,9,0,1
37111,37340,30,3,1,3,0,236,1,0,1,13,5.0,44,1,364,1,1,0,1
37112,37341,40,6,2,2,0,282,1,0,1,13,5.0,240,1,300,1,1,0,1
37113,37342,34,8,1,2,0,0,1,0,1,13,5.0,172,1,-1,0,9,0,1
37114,37343,31,3,1,2,0,864,1,1,1,13,5.0,127,1,-1,0,9,0,1
37115,37344,31,3,1,2,0,1078,1,0,1,13,5.0,248,1,330,3,3,0,1
37116,37345,36,3,1,3,0,679,1,1,1,13,5.0,115,1,-1,0,9,0,1
37117,37346,44,1,1,2,0,-228,1,1,1,13,5.0,38,1,362,2,1,0,1
37118,37347,27,3,1,1,0,79,1,1,1,13,5.0,201,1,369,3,1,0,1
37119,37348,25,7,1,1,0,882,1,0,1,13,5.0,341,1,-1,0,9,0,1
37120,37349,30,10,1,1,0,228,1,0,1,13,5.0,314,2,-1,0,9,1,1
37121,37350,36,6,1,1,0,702,1,0,1,13,5.0,52,4,-1,0,9,0,1
37122,37351,36,1,1,2,0,1331,1,0,1,13,5.0,77,3,174,1,3,0,1
37123,37352,40,3,1,3,0,147,1,0,1,13,5.0,109,1,-1,0,9,0,1
37124,37353,30,5,1,2,0,186,1,0,1,13,5.0,390,1,-1,0,9,0,1
37125,37354,32,3,1,3,0,180,1,0,1,13,5.0,804,1,-1,0,9,0,1
37126,37355,51,8,1,2,0,-13,1,0,1,13,5.0,361,1,364,1,1,0,1
37127,37356,37,1,1,1,0,2576,1,0,1,13,5.0,417,1,-1,0,9,0,1
37128,37357,35,1,1,1,0,1396,1,0,1,13,5.0,809,1,300,1,1,1,1
37129,37358,38,6,1,2,0,780,1,0,1,13,5.0,262,1,343,5,1,0,1
37130,37359,35,7,1,1,0,670,0,1,1,13,5.0,44,1,-1,0,9,0,1
37131,37360,35,2,1,2,0,1546,1,0,1,13,5.0,156,1,174,4,1,0,1
37132,37361,39,2,1,2,0,4741,1,0,1,13,5.0,166,1,338,10,1,0,1
37133,37362,30,1,1,1,0,365,1,0,1,13,5.0,76,3,-1,0,9,0,1
37134,37363,33,3,1,2,0,185,1,0,1,13,5.0,298,1,-1,0,9,0,1
37135,37364,37,3,1,2,0,208,0,0,1,13,5.0,466,1,-1,0,9,0,1
37136,37365,51,3,2,3,0,-19,1,0,1,13,5.0,829,1,296,11,1,1,1
37137,37366,35,3,1,2,0,0,1,1,1,13,5.0,291,8,293,1,1,0,1
37138,37367,35,3,1,2,0,328,1,0,1,13,5.0,484,3,364,1,3,0,1
37139,37368,26,5,1,2,0,0,1,0,1,13,5.0,204,3,-1,0,9,0,1
37140,37369,57,3,1,3,0,649,1,0,1,13,5.0,169,2,-1,0,9,0,1
37141,37370,23,6,1,2,0,292,1,0,1,13,5.0,437,2,-1,0,9,0,1
37142,37371,38,6,1,2,0,2253,1,0,1,13,5.0,937,3,-1,0,9,1,1
37143,37372,35,5,1,1,0,153,1,0,1,13,5.0,37,3,302,3,3,0,1
37144,37373,31,3,1,2,0,295,1,1,1,13,5.0,193,3,344,1,3,0,1
37145,37374,41,1,1,1,0,3371,1,1,1,13,5.0,204,2,-1,0,9,0,1
37146,37375,43,3,2,2,0,47,1,1,1,13,5.0,163,2,370,1,1,0,1
37147,37376,36,1,1,1,0,181,1,0,1,13,5.0,159,2,278,4,1,0,1
37148,37377,59,6,1,2,0,2965,1,0,1,13,5.0,1970,3,-1,0,9,1,1
37149,37378,55,1,1,3,0,1691,1,0,1,13,5.0,358,2,174,1,1,0,1
37150,37379,34,3,1,2,0,467,1,0,1,13,5.0,195,2,357,2,1,0,1
37151,37380,44,1,2,1,0,388,1,0,2,13,5.0,246,2,370,2,2,0,1
37152,37381,40,3,2,2,0,635,1,0,1,13,5.0,122,2,-1,0,9,0,1
37153,37382,52,3,1,2,0,5828,1,0,2,13,5.0,276,2,-1,0,9,0,1
37154,37383,34,3,1,2,0,283,1,0,1,13,5.0,151,2,-1,0,9,0,1
37155,37384,27,6,1,2,0,223,1,1,1,13,5.0,297,2,-1,0,9,0,1
37156,37385,40,3,1,2,0,125,1,0,1,13,5.0,119,2,370,1,1,0,1
37157,37386,33,3,1,1,0,1481,1,0,1,13,5.0,172,3,173,1,3,0,1
37158,37387,44,3,1,1,0,1371,0,0,1,13,5.0,788,3,363,4,3,0,1
37159,37388,50,3,1,1,0,267,1,0,1,13,5.0,187,3,-1,0,9,0,1
37160,37389,33,1,2,1,0,5550,1,0,1,13,5.0,124,2,278,4,1,0,1
37161,37390,39,3,1,3,0,0,1,1,1,13,5.0,1975,5,-1,0,9,1,1
37162,37391,35,6,1,2,0,102,1,0,1,13,5.0,252,5,-1,0,9,0,1
37163,37392,47,5,2,1,0,846,1,0,1,13,5.0,85,2,370,2,1,0,1
37164,37393,34,1,1,1,0,29,1,0,1,13,5.0,248,2,-1,0,9,0,1
37165,37394,35,3,1,2,0,2737,1,0,1,13,5.0,199,3,-1,0,9,0,1
37166,37395,29,3,1,2,0,714,1,1,1,13,5.0,482,2,-1,0,9,1,1
37167,37396,37,6,1,1,0,72,1,0,1,13,5.0,98,2,370,1,1,0,1
37168,37397,51,3,2,2,0,581,1,0,1,13,5.0,107,7,173,2,3,0,1
37169,37398,22,1,1,1,0,374,1,0,1,13,5.0,158,5,-1,0,9,0,1
37170,37399,36,6,1,2,0,328,1,0,1,13,5.0,194,3,-1,0,9,0,1
37171,37400,40,3,2,9,0,528,1,0,1,13,5.0,340,2,357,5,1,0,1
37172,37401,33,3,1,2,0,540,0,1,1,13,5.0,88,2,-1,0,9,0,1
37173,37402,37,3,1,2,0,426,1,0,1,13,5.0,323,3,345,3,1,0,1
37174,37403,31,3,1,2,0,2194,0,0,1,13,5.0,275,2,357,1,3,0,1
37175,37404,44,1,1,1,0,12392,1,0,1,13,5.0,177,3,343,1,3,0,1
37176,37405,29,3,1,3,0,97,1,0,1,13,5.0,431,2,-1,0,9,0,1
37177,37406,53,1,1,1,0,-1112,1,0,1,13,5.0,53,3,308,1,1,0,1
37178,37407,33,3,1,3,0,410,1,0,1,13,5.0,396,2,355,2,1,0,1
37179,37408,30,6,1,2,0,2191,1,0,1,13,5.0,157,4,-1,0,9,0,1
37180,37409,60,1,1,3,0,-70,1,0,1,13,5.0,65,2,-1,0,9,0,1
37181,37410,41,6,1,2,0,471,1,0,1,13,5.0,954,2,293,4,2,1,1
37182,37411,26,5,1,2,0,96,1,0,1,13,5.0,612,2,348,3,3,0,1
37183,37412,32,7,1,2,0,8,1,1,1,13,5.0,251,2,-1,0,9,0,1
37184,37413,38,1,1,1,0,0,1,0,1,13,5.0,537,5,303,2,1,0,1
37185,37414,57,1,2,1,0,408,1,0,1,13,5.0,402,2,351,1,1,0,1
37186,37415,27,3,1,3,0,265,1,0,1,13,5.0,1119,2,-1,0,9,1,1
37187,37416,39,5,1,2,0,9618,1,0,1,13,5.0,94,2,338,1,1,0,1
37188,37417,37,1,1,2,0,1572,0,0,1,13,5.0,499,3,-1,0,9,0,1
37189,37418,47,5,1,2,0,642,1,0,1,13,5.0,197,2,363,2,3,0,1
37190,37419,44,2,1,2,0,33,1,0,1,13,5.0,195,3,351,10,1,0,1
37191,37420,25,3,1,3,0,-289,1,0,2,13,5.0,56,2,-1,0,9,0,1
37192,37421,57,6,1,3,0,3777,1,0,2,13,5.0,65,2,-1,0,9,0,1
37193,37422,43,3,1,3,0,794,1,0,1,13,5.0,38,3,-1,0,9,0,1
37194,37423,37,3,1,2,0,-308,1,0,1,13,5.0,168,4,310,11,1,0,1
37195,37424,45,3,1,2,0,577,1,0,1,13,5.0,154,2,350,3,1,0,1
37196,37425,27,5,1,2,0,249,1,0,1,13,5.0,307,2,-1,0,9,0,1
37197,37426,42,6,1,1,0,94,1,0,1,13,5.0,45,4,-1,0,9,0,1
37198,37427,45,1,1,1,0,54,1,0,2,13,5.0,107,3,-1,0,9,0,1
37199,37428,37,6,1,2,0,1328,1,0,2,13,5.0,121,2,341,4,1,0,1
37200,37429,42,3,1,2,0,-336,1,0,1,13,5.0,318,3,303,2,1,0,1
37201,37430,35,2,1,2,0,712,1,1,1,13,5.0,255,2,264,5,1,0,1
37202,37431,41,7,1,2,0,305,1,0,1,13,5.0,174,2,-1,0,9,0,1
37203,37432,53,5,1,3,0,234,1,0,2,13,5.0,53,7,-1,0,9,0,1
37204,37433,39,1,1,1,0,93,1,1,1,13,5.0,196,2,331,3,1,0,1
37205,37434,35,3,1,2,0,8040,1,0,1,13,5.0,173,2,-1,0,9,0,1
37206,37435,60,1,2,2,0,0,1,0,2,13,5.0,65,4,350,6,1,0,1
37207,37436,47,3,1,3,0,6150,1,0,1,13,5.0,444,2,174,2,1,0,1
37208,37437,32,3,1,2,0,210,1,0,1,13,5.0,308,3,364,1,3,0,1
37209,37438,46,3,1,3,0,5461,1,0,1,13,5.0,562,2,174,2,2,0,1
37210,37439,29,3,1,2,0,1550,1,1,1,13,5.0,228,3,-1,0,9,0,1
37211,37440,50,2,2,2,0,-54,1,1,1,13,5.0,698,2,292,1,1,1,1
37212,37441,49,6,1,2,0,2409,1,0,1,13,5.0,272,4,293,2,1,0,1
37213,37442,39,3,1,3,0,640,1,0,1,13,5.0,220,4,370,2,3,0,1
37214,37443,35,6,1,2,0,0,1,0,1,13,5.0,419,2,-1,0,9,0,1
37215,37444,34,3,1,3,0,3,1,0,1,13,5.0,369,2,-1,0,9,0,1
37216,37445,43,6,1,2,0,550,1,0,1,13,5.0,107,2,-1,0,9,0,1
37217,37446,36,1,2,1,0,-978,1,0,1,13,5.0,62,3,-1,0,9,0,1
37218,37447,31,5,1,2,0,507,1,0,1,13,5.0,65,2,299,3,3,0,1
37219,37448,58,1,1,1,0,4152,1,0,1,13,5.0,76,7,13,6,2,0,1
37220,37449,51,2,1,2,0,-491,1,1,1,13,5.0,805,2,-1,0,9,0,1
37221,37450,51,3,1,2,0,707,1,0,2,13,5.0,97,5,-1,0,9,0,1
37222,37451,36,3,1,2,0,330,1,0,1,13,5.0,777,2,-1,0,9,0,1
37223,37452,57,3,1,2,0,25,1,0,1,13,5.0,378,2,359,1,1,0,1
37224,37453,46,1,1,1,0,1103,1,0,1,13,5.0,185,2,278,3,1,0,1
37225,37454,42,6,1,2,0,-193,1,0,1,13,5.0,1805,4,-1,0,9,0,1
37226,37455,41,6,2,2,0,654,1,0,1,13,5.0,139,2,-1,0,9,0,1
37227,37456,42,1,2,1,0,47,1,0,1,13,5.0,222,2,370,1,1,0,1
37228,37457,34,1,1,1,0,3821,1,0,1,13,5.0,649,2,-1,0,9,1,1
37229,37458,31,6,1,2,0,222,1,0,1,13,5.0,168,2,-1,0,9,0,1
37230,37459,35,3,1,3,0,445,1,0,1,13,5.0,237,2,363,2,3,0,1
37231,37460,47,3,1,3,0,3067,1,0,1,13,5.0,141,2,-1,0,9,0,1
37232,37461,39,3,1,2,0,41,1,0,1,13,5.0,135,3,-1,0,9,0,1
37233,37462,43,1,1,1,0,1264,1,0,1,13,5.0,102,2,-1,0,9,0,1
